municipality,bfs_number,dist_to_zone_m,in_zone,near_3km,zone_category,lon,lat
Tolochenaz,5649,2500,FALSE,TRUE,good_potential,9.047349954320794,47.447140259456184
Torny,2115,3536,FALSE,FALSE,moderate_potential,7.302796220087003,47.11258344983002
Torricella-Taverne,5227,7071,FALSE,FALSE,moderate_potential,7.7655730858408285,47.47057951398963
Trachselwald,958,0,TRUE,TRUE,high_potential,7.17546721607718,46.76191868792205
Tramelan,446,0,TRUE,TRUE,high_potential,8.702569843425394,47.188423888609584
Trasadingen,2973,17500,FALSE,FALSE,moderate_potential,8.599385132014161,46.81233758603775
Treiten,500,2500,FALSE,TRUE,good_potential,6.874211356821928,46.83938040928369
Tresa,5239,17678,FALSE,FALSE,moderate_potential,8.986392454525811,46.09107983411945
Trey,5827,5000,FALSE,FALSE,moderate_potential,7.452431231444195,46.994228148566314
Treycovagnes,5931,2500,FALSE,TRUE,good_potential,7.856189704517319,47.177098053036765
Treytorrens (Payerne),5828,5000,FALSE,FALSE,moderate_potential,6.986343503616737,46.61477847172952
Treyvaux,2226,0,TRUE,TRUE,high_potential,7.907779335808824,47.05145713024643
Triengen,1104,0,TRUE,TRUE,high_potential,7.356344089588265,47.068859401034516
Trient,6142,10308,FALSE,FALSE,moderate_potential,9.614468098594672,46.53446129307241
Triesen,7002,2500,FALSE,TRUE,good_potential,6.994899392839099,46.675548836665435
Triesenberg,7004,5590,FALSE,FALSE,moderate_potential,9.28458848208988,47.357076944792844
Trimbach,2500,5590,FALSE,FALSE,moderate_potential,7.89693753427513,47.42568378126206
Trimmis,3945,2500,FALSE,TRUE,good_potential,8.437317357469949,47.458802363597734
Trin,3734,7071,FALSE,FALSE,moderate_potential,6.358842977090012,46.60331643223942
Trogen,3025,0,TRUE,TRUE,high_potential,8.559106451361133,47.28749556354805
Troinex,6641,2500,FALSE,TRUE,good_potential,7.866032899578219,46.64603168023668
Troistorrents,6156,0,TRUE,TRUE,high_potential,8.290760736749844,47.43748799009723
Trub,908,0,TRUE,TRUE,high_potential,8.768658992821056,47.25270016359606
Trubschachen,909,0,TRUE,TRUE,high_potential,6.408103688599101,46.50053728291718
Trun,3987,2500,FALSE,TRUE,good_potential,7.690219073450788,46.81957780483512
Truttikon,41,3536,FALSE,FALSE,moderate_potential,8.533448699033631,46.72458743695305
Trélex,5730,7071,FALSE,FALSE,moderate_potential,7.97547426227256,47.349231764221784
Trüllikon,40,0,TRUE,TRUE,high_potential,8.325144465789903,47.44409018318738
Tschappina,3669,0,TRUE,TRUE,high_potential,7.897932855864786,47.568119162967406
Tschugg,501,0,TRUE,TRUE,high_potential,9.057261510909356,46.79873330482186
Tuggen,1347,5590,FALSE,FALSE,moderate_potential,6.196638515993307,46.41892416089611
Tujetsch,3986,0,TRUE,TRUE,high_potential,6.60449350510137,46.65887545719415
Turbenthal,228,3536,FALSE,FALSE,moderate_potential,7.912340618159793,47.41212846664094
Turtmann-Unterems,6119,7906,FALSE,FALSE,moderate_potential,7.164552946007148,47.00670857099835
Twann-Tüscherz,756,2500,FALSE,TRUE,good_potential,6.9797549885791845,46.36957630970814
Tägerig,4077,5590,FALSE,FALSE,moderate_potential,6.229731354380089,46.40925140838405
Tägerwilen,4696,5000,FALSE,FALSE,moderate_potential,8.279149648665374,47.40007313402114
Täsch,6295,5590,FALSE,FALSE,moderate_potential,8.622139485677048,47.52736104367299
Täuffelen,751,0,TRUE,TRUE,high_potential,7.282911143222892,47.046111240303404
Tévenon,5571,0,TRUE,TRUE,high_potential,8.17067149486909,47.43093769185814
Törbel,6296,0,TRUE,TRUE,high_potential,7.817233660799163,47.37969029242531
Tübach,3218,3536,FALSE,FALSE,moderate_potential,9.746058840186922,46.99231597968627
Udligenswil,1067,0,TRUE,TRUE,high_potential,7.515487876599917,47.22166828597549
Ueberstorf,2308,0,TRUE,TRUE,high_potential,6.5413624699639135,46.59875474307046
Uebeschi,943,10607,FALSE,FALSE,moderate_potential,8.454446249537883,47.47646190652744
Uerkheim,4286,3536,FALSE,FALSE,moderate_potential,8.056629936628283,47.05319647769421
Uesslingen-Buch,4616,5590,FALSE,FALSE,moderate_potential,7.6554603770410194,47.31422595390282
Uetendorf,944,5590,FALSE,FALSE,moderate_potential,9.222416525822824,46.788850639032006
Uetikon am See,159,2500,FALSE,TRUE,good_potential,7.4745121497805895,46.98061553911278
Uezwil,4078,2500,FALSE,TRUE,good_potential,7.812903130803958,46.65332326817621
Ufhusen,1145,2500,FALSE,TRUE,good_potential,7.839282752121991,47.430003340345046
Uitikon,248,12748,FALSE,FALSE,moderate_potential,7.6297155736902145,47.5535591263771
Unterbäch,6201,2500,FALSE,TRUE,good_potential,8.060407429102252,46.42340018472295
Untereggen,3219,0,TRUE,TRUE,high_potential,8.542338551479371,46.378328000160174
Unterengstringen,249,18028,FALSE,FALSE,moderate_potential,7.8809663025610535,46.3758525059921
Unterentfelden,4013,10000,FALSE,FALSE,moderate_potential,7.756141024104461,46.84251084532326
Unteriberg,1375,0,TRUE,TRUE,high_potential,8.659984823733916,47.33609660642397
Unterkulm,4146,5590,FALSE,FALSE,moderate_potential,7.380921052563218,46.255882519691795
Unterlangenegg,945,2500,FALSE,TRUE,good_potential,7.732017484614484,47.5109517842924
Unterlunkhofen,4079,12500,FALSE,FALSE,moderate_potential,8.430343885655269,47.42004248383279
Unterramsern,2463,10607,FALSE,FALSE,moderate_potential,7.87161336098478,47.34210019932727
Unterschächen,1219,5590,FALSE,FALSE,moderate_potential,7.6677576245616175,47.38005141030125
Unterseen,593,5000,FALSE,FALSE,moderate_potential,9.677776668861398,46.70415187339715
Untersiggenthal,4044,15207,FALSE,FALSE,moderate_potential,9.623765816238613,46.36070728985736
Untervaz,3946,0,TRUE,TRUE,high_potential,8.310255697996933,47.046967702644814
Unterägeri,1709,0,TRUE,TRUE,high_potential,6.816966333398548,46.4523359092943
Urdorf,250,13463,FALSE,FALSE,moderate_potential,6.465758215594242,46.503923693904966
Urmein,3670,2500,FALSE,TRUE,good_potential,6.6066960778997705,46.76950303298932
Urnäsch,3006,0,TRUE,TRUE,high_potential,7.5000536252587935,46.93237701505283
Ursenbach,344,0,TRUE,TRUE,high_potential,7.957389817886689,46.75668864685609
Ursins,5932,0,TRUE,TRUE,high_potential,7.042440006796526,46.642281196331126
Ursy,2102,0,TRUE,TRUE,high_potential,8.184016079997974,47.47595824084733
Urtenen-Schönbühl,551,2500,FALSE,TRUE,good_potential,8.270141117472939,47.22514205731805
Uster,198,3536,FALSE,FALSE,moderate_potential,9.533567417986875,47.44125351151959
Uttigen,885,3536,FALSE,FALSE,moderate_potential,9.564230488767341,47.176145713379384
Uttwil,4451,0,TRUE,TRUE,high_potential,9.53305309252048,47.03973669108904
Utzenstorf,552,7071,FALSE,FALSE,moderate_potential,7.2220981031093014,47.253260874672584
Uznach,3339,3536,FALSE,FALSE,moderate_potential,6.377966360075177,46.553552026158485
Uzwil,3408,5000,FALSE,FALSE,moderate_potential,9.267322790263222,47.29661647235556
Vacallo,5268,27500,FALSE,FALSE,moderate_potential,8.56807726360698,47.58626899430937
Vaduz,7001,10000,FALSE,FALSE,moderate_potential,8.107831005928391,46.976157244920785
Val Mara,5240,20000,FALSE,FALSE,moderate_potential,9.930250938476924,46.55082150214323
Val Müstair,3847,12748,FALSE,FALSE,moderate_potential,6.985541932579231,46.8059423886675
Val Terbi,6730,0,TRUE,TRUE,high_potential,7.72262497415795,46.98007249008176
Val de Bagnes,6037,0,TRUE,TRUE,high_potential,9.626000525094646,47.45326996959396
Val-d'Illiez,6157,0,TRUE,TRUE,high_potential,9.261282695553723,47.60734143656041
Val-de-Charmey,2163,0,TRUE,TRUE,high_potential,8.13913638682297,47.3736700746639
Val-de-Ruz,6487,0,TRUE,TRUE,high_potential,8.863598166464321,46.18823245466882
Val-de-Travers,6512,0,TRUE,TRUE,high_potential,9.541494429234469,46.725720217654896
Valbirse,717,0,TRUE,TRUE,high_potential,7.515832017308009,46.278313291470084
Valbroye,5831,2500,FALSE,TRUE,good_potential,7.563548427043375,47.20575656663414
Valeyres-sous-Montagny,5933,0,TRUE,TRUE,high_potential,7.334262426390033,47.422302766998826
Valeyres-sous-Rances,5763,0,TRUE,TRUE,high_potential,7.565812543613062,46.819478583571964
Valeyres-sous-Ursins,5934,0,TRUE,TRUE,high_potential,7.702690177358319,47.429024567960646
Vallon,2045,11180,FALSE,FALSE,moderate_potential,6.5375043708512255,46.57526261077133
Vallorbe,5764,0,TRUE,TRUE,high_potential,6.5762460552834945,46.52817168579118
Vals,3603,5590,FALSE,FALSE,moderate_potential,6.981994832482344,46.892128954958146
Valsot,3764,5590,FALSE,FALSE,moderate_potential,7.899269053546887,46.089127290947964
Vandoeuvres,6642,2500,FALSE,TRUE,good_potential,7.54468671215062,47.389745153966274
Varen,6116,11180,FALSE,FALSE,moderate_potential,9.564021019544255,47.41430197946043
Vaulion,5765,0,TRUE,TRUE,high_potential,7.651169810224245,47.579448746175835
Vaulruz,2155,0,TRUE,TRUE,high_potential,8.19026947263243,47.3517118365434
Vaux-sur-Morges,5650,0,TRUE,TRUE,high_potential,9.179263694425956,47.51807601983896
Vaz/Obervaz,3506,0,TRUE,TRUE,high_potential,7.5623665526715875,47.00963806091731
Vechigen,359,0,TRUE,TRUE,high_potential,7.357371478107135,46.60458869722941
Veltheim (AG),4120,9014,FALSE,FALSE,moderate_potential,8.083807137401848,47.37499846551598
Vendlincourt,6806,9014,FALSE,FALSE,moderate_potential,6.197564441373578,46.333119454228516
Vernate,5230,14142,FALSE,FALSE,moderate_potential,9.09667146509398,47.54050243160292
Vernayaz,6219,5590,FALSE,FALSE,moderate_potential,6.559212552909939,46.57748860956774
Vernier,6643,5000,FALSE,FALSE,moderate_potential,7.326957260368941,47.13234823948066
Versoix,6644,7071,FALSE,FALSE,moderate_potential,7.7342431782697725,47.068554444427384
Verzasca,5399,14577,FALSE,FALSE,moderate_potential,7.549842439332938,47.066272371527575
Vevey,5890,2500,FALSE,TRUE,good_potential,7.650285283850129,46.891584999764255
Vex,6089,2500,FALSE,TRUE,good_potential,6.918143331933878,46.70013020724261
Veyrier,6645,3536,FALSE,FALSE,moderate_potential,9.612518114653838,47.42462321067321
Veysonnaz,6267,5000,FALSE,FALSE,moderate_potential,6.983469667293666,47.21876717803724
Veytaux,5891,5590,FALSE,FALSE,moderate_potential,7.7316227924026535,47.14590665181
Vezia,5231,7906,FALSE,FALSE,moderate_potential,7.532413995425398,46.760954051383834
Vich,5732,3536,FALSE,FALSE,moderate_potential,7.800467196998376,46.15731502805595
Vico Morcote,5233,18200,FALSE,FALSE,moderate_potential,6.542921253641788,46.65147986601378
Villars-Epeney,5935,0,TRUE,TRUE,high_potential,7.866013125712873,47.50465587019404
Villars-Sainte-Croix,5651,2500,FALSE,TRUE,good_potential,8.721588135535058,47.353174037122365
Villars-le-Comte,5690,0,TRUE,TRUE,high_potential,8.469943885476317,47.33728332046371
Villars-le-Terroir,5537,0,TRUE,TRUE,high_potential,8.57851256996185,47.1207909102813
Villars-sous-Yens,5652,2500,FALSE,TRUE,good_potential,8.362521680351165,47.214803862747985
Villars-sur-Glâne,2228,7906,FALSE,FALSE,moderate_potential,7.643670625699271,47.12450528719148
Villarsel-sur-Marly,2230,5590,FALSE,FALSE,moderate_potential,7.276993780567646,47.07296445103399
Villarzel,5830,2500,FALSE,TRUE,good_potential,6.635317227900012,46.63844182289899
Villaz,2117,0,TRUE,TRUE,high_potential,7.616382469753476,47.39791919776911
Villeneuve (VD),5414,7071,FALSE,FALSE,moderate_potential,8.25650534788498,47.45476069193379
Villeret,448,0,TRUE,TRUE,high_potential,8.944709017537189,46.01918100923996
Villigen,4121,17500,FALSE,FALSE,moderate_potential,6.968442788060134,46.40619259773212
Villmergen,4080,2500,FALSE,TRUE,good_potential,6.991536770038671,47.26308419139312
Villorsonnens,2114,2500,FALSE,TRUE,good_potential,6.94824981872152,46.14818209568578
Vilters-Wangs,3297,2500,FALSE,TRUE,good_potential,9.607996542436563,47.40088114813952
Vinelz,502,0,TRUE,TRUE,high_potential,8.827796320828572,47.176285527612215
Vinzel,5863,0,TRUE,TRUE,high_potential,8.861261398796263,47.48491576445155
Vionnaz,6158,2500,FALSE,TRUE,good_potential,9.559002707624174,46.957979242871
Visp,6297,0,TRUE,TRUE,high_potential,6.370550234030761,46.442656207580804
Visperterminen,6298,0,TRUE,TRUE,high_potential,7.884310162559783,47.18968267999485
Vitznau,1068,10607,FALSE,FALSE,moderate_potential,7.717186918469383,47.53211077585869
Volken,43,5000,FALSE,FALSE,moderate_potential,6.398287438433525,46.44201591948036
Volketswil,199,7500,FALSE,FALSE,moderate_potential,8.030466698061227,47.067405638644814
Vordemwald,4287,5000,FALSE,FALSE,moderate_potential,8.531384597238088,47.38140772211241
Vorderthal,1348,0,TRUE,TRUE,high_potential,9.081817493844023,47.294373582962116
Vouvry,6159,5000,FALSE,FALSE,moderate_potential,9.097894575430988,46.244232389116796
Vuadens,2160,0,TRUE,TRUE,high_potential,8.466265257131758,47.31664672147106
Vuarrens,5539,0,TRUE,TRUE,high_potential,7.49015449341592,47.41013264607121
Vucherens,5692,0,TRUE,TRUE,high_potential,9.275553007248506,46.79827009300011
Vufflens-la-Ville,5503,0,TRUE,TRUE,high_potential,6.959938209142641,46.11024501152342
Vufflens-le-Château,5653,0,TRUE,TRUE,high_potential,7.996246753837265,47.492907450696
Vugelles-La Mothe,5937,2500,FALSE,TRUE,good_potential,9.308885911550913,47.1972245397861
Vuisternens-devant-Romont,2113,0,TRUE,TRUE,high_potential,8.591945980506512,47.793385216632764
Vuiteboeuf,5766,2500,FALSE,TRUE,good_potential,7.530051143616258,47.2083408865349
Vulliens,5803,0,TRUE,TRUE,high_potential,7.870348964388928,47.41319492890911
Vullierens,5654,0,TRUE,TRUE,high_potential,8.290144844835524,47.309503730577944
Vully-les-Lacs,5464,7071,FALSE,FALSE,moderate_potential,7.208172866793075,46.99792386880342
Vérossaz,6220,5590,FALSE,FALSE,moderate_potential,7.109503853017124,46.528103374758764
Vétroz,6025,9014,FALSE,FALSE,moderate_potential,8.529387099267142,47.44713732155613
Wachseldorn,946,0,TRUE,TRUE,high_potential,8.239167307263791,47.28628295964366
Wagenhausen,4871,7500,FALSE,FALSE,moderate_potential,9.636892093755883,47.4262832969111
Wahlen,2792,2500,FALSE,TRUE,good_potential,8.723310621275898,47.31278250683435
Walchwil,1710,0,TRUE,TRUE,high_potential,9.470044786329714,46.6380942123634
Wald (AR),3036,2500,FALSE,TRUE,good_potential,7.787044997441001,46.4075994705802
Wald (BE),888,0,TRUE,TRUE,high_potential,8.432435431220833,47.43938243617732
Wald (ZH),120,0,TRUE,TRUE,high_potential,8.508922028964307,47.52845291531643
Waldenburg,2895,2500,FALSE,TRUE,good_potential,7.134735688933637,46.75364738592454
Waldkirch,3444,0,TRUE,TRUE,high_potential,7.4955340110881155,46.95588230981458
Waldstatt,3007,0,TRUE,TRUE,high_potential,6.848123052633979,46.52890233327696
Walenstadt,3298,2500,FALSE,TRUE,good_potential,8.215852151097351,47.38449685738737
Walkringen,626,0,TRUE,TRUE,high_potential,6.171608028349731,46.35377929759208
Wallbach,4261,5590,FALSE,FALSE,moderate_potential,8.956669006893463,46.04005663216325
Wallisellen,69,11180,FALSE,FALSE,moderate_potential,6.651592981962512,46.83577105546158
Walliswil bei Niederbipp,990,2500,FALSE,TRUE,good_potential,8.448848240596966,47.394980323654124
Walliswil bei Wangen,991,0,TRUE,TRUE,high_potential,6.625457793890724,46.73791057102119
Walperswil,754,0,TRUE,TRUE,high_potential,8.202816751590918,47.608676656089365
Waltenschwil,4240,2500,FALSE,TRUE,good_potential,6.9567237639743285,47.41996433058889
Walterswil (BE),959,0,TRUE,TRUE,high_potential,7.178525675270351,46.91762691975724
Walterswil (SO),2585,5000,FALSE,FALSE,moderate_potential,7.746489203092042,47.205503812191495
Walzenhausen,3037,2500,FALSE,TRUE,good_potential,9.580354650645848,46.98875660250243
Wangen (SZ),1349,3536,FALSE,FALSE,moderate_potential,7.827888243213232,46.62531928279143
Wangen an der Aare,992,0,TRUE,TRUE,high_potential,7.344443043786211,46.73826628962944
Wangen bei Olten,2586,5000,FALSE,FALSE,moderate_potential,6.786180946551479,46.45867646507311
Wangen-Brüttisellen,200,10000,FALSE,FALSE,moderate_potential,7.278027904260474,47.12817307517233
Wartau,3276,5590,FALSE,FALSE,moderate_potential,7.6961101857027865,47.446302275172755
Warth-Weiningen,4621,3536,FALSE,FALSE,moderate_potential,8.94366062635182,46.012589114227396
Wassen,1220,12500,FALSE,FALSE,moderate_potential,8.170325106709642,47.40360721789658
Wasterkingen,70,16771,FALSE,FALSE,moderate_potential,6.608597682521989,46.56034809717307
Wattenwil,886,7906,FALSE,FALSE,moderate_potential,9.503317392019426,47.43998689928908
Wattwil,3379,0,TRUE,TRUE,high_potential,8.782185468617826,47.030180758134954
Wauwil,1146,0,TRUE,TRUE,high_potential,7.363924712830397,47.10436270761309
Weesen,3316,10000,FALSE,FALSE,moderate_potential,8.543385495668048,47.32181123795411
Wegenstetten,4262,5590,FALSE,FALSE,moderate_potential,7.298084607912711,46.907091409964835
Weggis,1069,5000,FALSE,FALSE,moderate_potential,7.114564443749481,46.624878072315596
Weiach,102,20616,FALSE,FALSE,moderate_potential,8.471345056525537,47.43987645486757
Weinfelden,4946,0,TRUE,TRUE,high_potential,7.441683985452666,47.01860819086209
Weiningen (ZH),251,15811,FALSE,FALSE,moderate_potential,8.16540756561267,47.15670411664916
Weisslingen,180,0,TRUE,TRUE,high_potential,7.8649865487274075,46.68719270020401
Welschenrohr-Gänsbrunnen,2430,2500,FALSE,TRUE,good_potential,6.801767544915736,46.71353816725224
Wengi,394,7906,FALSE,FALSE,moderate_potential,8.257726195607637,46.596473061730734
Wenslingen,2865,5000,FALSE,FALSE,moderate_potential,7.520515803430291,47.02322471833604
Werthenstein,1009,0,TRUE,TRUE,high_potential,8.636720897910328,47.682358775425044
Wettingen,4045,14142,FALSE,FALSE,moderate_potential,7.580260364842586,47.45724380459599
Wettswil am Albis,14,15207,FALSE,FALSE,moderate_potential,6.860257453805374,46.75298030627784
Wetzikon (ZH),121,2500,FALSE,TRUE,good_potential,7.125464072126141,46.91107624624305
Wichtrach,632,2500,FALSE,TRUE,good_potential,9.316430186839481,47.51679083478988
Widen,4081,9014,FALSE,FALSE,moderate_potential,8.058179378207349,47.393390965413616
Widnau,3238,0,TRUE,TRUE,high_potential,6.945794990205587,46.33902485225989
Wiedlisbach,995,2500,FALSE,TRUE,good_potential,7.672204920638843,47.570375331418056
Wiesendangen,298,0,TRUE,TRUE,high_potential,7.978944072923876,46.288351191957304
Wiggiswil,553,5590,FALSE,FALSE,moderate_potential,7.051824223632187,46.574232202563074
Wigoltingen,4951,2500,FALSE,TRUE,good_potential,9.454571881381424,46.819799502636656
Wikon,1147,2500,FALSE,TRUE,good_potential,8.922278676381701,46.113169011720125
Wil (SG),3427,2500,FALSE,TRUE,good_potential,8.185422154267222,47.23571396342928
Wil (ZH),71,12500,FALSE,FALSE,moderate_potential,8.010143342217592,46.8487190353793
Wila,181,2500,FALSE,TRUE,good_potential,7.584046639229296,47.161666942915474
Wilchingen,2974,12500,FALSE,FALSE,moderate_potential,8.134365703515762,46.71855141076349
Wildberg,182,0,TRUE,TRUE,high_potential,9.132129943748154,47.647912791513676
Wilderswil,594,3536,FALSE,FALSE,moderate_potential,7.856725944909705,47.42712462745927
Wildhaus-Alt St. Johann,3359,5590,FALSE,FALSE,moderate_potential,8.841672450882136,46.017137646336614
Wilen (TG),4786,2500,FALSE,TRUE,good_potential,10.092740621241989,46.708100631656166
Wiler (Lötschen),6202,12748,FALSE,FALSE,moderate_potential,6.468227315138942,46.622605807364565
Wiler bei Utzenstorf,554,7906,FALSE,FALSE,moderate_potential,6.560510626069378,46.52760831663982
Wileroltigen,671,0,TRUE,TRUE,high_potential,7.708299456583478,46.46924106691802
Wiliberg,4288,0,TRUE,TRUE,high_potential,6.609762654498174,46.79043457427711
Willadingen,423,5590,FALSE,FALSE,moderate_potential,8.490335994710188,47.46881730730103
Willisau,1151,0,TRUE,TRUE,high_potential,7.858506017800397,47.4569015522594
Wimmis,769,5000,FALSE,FALSE,moderate_potential,8.908189806607869,45.93233901153394
Windisch,4123,10000,FALSE,FALSE,moderate_potential,7.2763903978549305,46.75733759321142
Winkel,72,14142,FALSE,FALSE,moderate_potential,6.08788311371736,46.15808402024249
Wintersingen,2866,0,TRUE,TRUE,high_potential,7.0001737516607125,46.70735064346112
Winterthur,230,3536,FALSE,FALSE,moderate_potential,8.52609425889979,47.57335563161625
Winznau,2501,10308,FALSE,FALSE,moderate_potential,6.753181815065496,46.98485086980963
Wisen (SO),2502,5590,FALSE,FALSE,moderate_potential,7.0618211006202625,46.72006285141239
Wittenbach,3204,0,TRUE,TRUE,high_potential,7.197731051049026,47.06517233192542
Witterswil,2481,2500,FALSE,TRUE,good_potential,7.604897883865937,47.08281194899981
Wittinsburg,2867,0,TRUE,TRUE,high_potential,7.8343925614863466,47.46725032544921
Wittnau,4181,9014,FALSE,FALSE,moderate_potential,6.311578617904728,46.46971545508868
Wohlen (AG),4082,3536,FALSE,FALSE,moderate_potential,6.475190203059459,46.91506051948326
Wohlen bei Bern,360,0,TRUE,TRUE,high_potential,7.175668122438573,46.89915180938405
Wohlenschwil,4046,5590,FALSE,FALSE,moderate_potential,8.771940779160186,47.60232051302161
Wolfenschiessen,1511,0,TRUE,TRUE,high_potential,8.25649957333726,47.50672366638958
Wolfhalden,3038,0,TRUE,TRUE,high_potential,7.203568779737303,46.62102841742828
Wolfwil,2408,0,TRUE,TRUE,high_potential,6.43591874238775,46.63107787617779
Wolhusen,1107,0,TRUE,TRUE,high_potential,7.104924407942566,46.9051450102105
Wollerau,1323,5000,FALSE,FALSE,moderate_potential,8.422051185600187,47.26157098952322
Worb,627,0,TRUE,TRUE,high_potential,8.623868841868292,46.74351716728621
Worben,755,7906,FALSE,FALSE,moderate_potential,8.650095538174488,47.571149528751704
Wuppenau,4791,0,TRUE,TRUE,high_potential,9.811714626911469,46.96387138054332
Wynau,345,2500,FALSE,TRUE,good_potential,9.117201058956551,47.44677207532275
Wynigen,424,0,TRUE,TRUE,high_potential,6.732280504149367,46.858264829121
Wyssachen,960,0,TRUE,TRUE,high_potential,7.253743886350892,47.08727890405917
Wädenswil,293,5000,FALSE,FALSE,moderate_potential,6.830238931576881,46.82998263752173
Wäldi,4701,0,TRUE,TRUE,high_potential,7.488301195502416,46.67196239693226
Wängi,4781,3536,FALSE,FALSE,moderate_potential,8.54420500461994,47.76520597380921
Wölflinswil,4182,12500,FALSE,FALSE,moderate_potential,9.370363846261505,46.55731891010574
Wünnewil-Flamatt,2309,0,TRUE,TRUE,high_potential,8.89640399119524,47.55802262485921
Würenlingen,4047,17678,FALSE,FALSE,moderate_potential,7.0274077000056066,46.73985472972295
Würenlos,4048,14577,FALSE,FALSE,moderate_potential,8.644320651649855,47.75313865349737
Yens,5655,2500,FALSE,TRUE,good_potential,6.205091802109005,46.58116952113922
Yverdon-les-Bains,5938,2500,FALSE,TRUE,good_potential,9.19014335176197,46.25145353882664
Yvonand,5939,2500,FALSE,TRUE,good_potential,8.843786259012614,46.178777287110925
Yvorne,5415,7071,FALSE,FALSE,moderate_potential,9.454824383487543,47.453822931578756
Zeglingen,2868,5590,FALSE,FALSE,moderate_potential,6.923222922445594,46.77487927999467
Zeihen,4183,12500,FALSE,FALSE,moderate_potential,6.138134351222774,46.42624356795928
Zeiningen,4263,0,TRUE,TRUE,high_potential,7.848891867373906,46.196685527779394
Zell (LU),1150,0,TRUE,TRUE,high_potential,7.537497703202738,47.545052328711165
Zell (ZH),231,2500,FALSE,TRUE,good_potential,7.174757811429695,47.252236405031645
Zeneggen,6299,2500,FALSE,TRUE,good_potential,6.577343734819592,46.55851536393562
Zermatt,6300,0,TRUE,TRUE,high_potential,7.5719931551781405,47.170551626919
Zernez,3746,7906,FALSE,FALSE,moderate_potential,7.220604788709,46.73817387155329
Zetzwil,4147,0,TRUE,TRUE,high_potential,7.261093235892499,47.14919223918138
Ziefen,2834,0,TRUE,TRUE,high_potential,7.374657149143699,47.03575285011447
Zielebach,556,7906,FALSE,FALSE,moderate_potential,7.160705121764311,46.692608493695026
Zihlschlacht-Sitterdorf,4511,5000,FALSE,FALSE,moderate_potential,7.5927318872060745,46.337510574034695
Zillis-Reischen,3712,0,TRUE,TRUE,high_potential,7.313217275407316,47.02710475456586
Zizers,3947,2500,FALSE,TRUE,good_potential,6.4714393174885965,46.73311225708707
Zofingen,4289,0,TRUE,TRUE,high_potential,8.062713599995977,47.3329448554512
Zollikofen,361,5000,FALSE,FALSE,moderate_potential,8.6172087771973,47.39053001392145
Zollikon,161,5590,FALSE,FALSE,moderate_potential,6.976141098059552,46.69664121862737
Zuchwil,2534,7500,FALSE,FALSE,moderate_potential,6.573758134142028,46.82497672265808
Zufikon,4083,10308,FALSE,FALSE,moderate_potential,6.754078395444246,46.69588389040448
Zug,1711,0,TRUE,TRUE,high_potential,9.193833526339615,46.77698243089891
Zullwil,2622,2500,FALSE,TRUE,good_potential,7.9790224793408315,47.26771336297167
Zumikon,160,3536,FALSE,FALSE,moderate_potential,7.244648425836975,47.036181343826506
Zunzgen,2869,0,TRUE,TRUE,high_potential,8.763087434030897,47.5577831442065
Zuoz,3791,24749,FALSE,FALSE,moderate_potential,6.20459259100392,46.196085642329955
Zurzach,4324,22361,FALSE,FALSE,moderate_potential,7.243151833651079,47.102887083855194
Zuzgen,4264,2500,FALSE,TRUE,good_potential,7.186143480007841,47.28994322789541
Zuzwil (BE),557,5590,FALSE,FALSE,moderate_potential,8.949985357524934,46.14656867270189
Zuzwil (SG),3426,2500,FALSE,TRUE,good_potential,7.344865627786555,47.32202570168058
Zweisimmen,794,0,TRUE,TRUE,high_potential,7.4463296429822385,47.484576056305805
Zwingen,2793,2500,FALSE,TRUE,good_potential,6.793517816792621,46.622465885258656
Zwischbergen,6011,12500,FALSE,FALSE,moderate_potential,8.08303712626376,47.41879585665491
Zäziwil,628,0,TRUE,TRUE,high_potential,6.889044482404453,46.19168785392919
Zürich,261,7071,FALSE,FALSE,moderate_potential,8.95269373957818,47.602245405053665
Zürichsee (ZH),9051,5000,FALSE,FALSE,moderate_potential,7.576521824369966,47.52203502554067
